Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Reggie Ragland,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2016
Greg Salas,,,IR,IR,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2016
Kevon Seymour,O,Q,,,,,Q,,,,,,,,,,,,,Bills,2016
Brandon Tate,,,,,,,,,O,,,,,,,,,,,Bills,2016
Sammy Watkins,,Q,IR,IR,IR,IR,IR,IR,IR,IR,,Q,Q,Q,Q,Q,23.0,WR,5436983.0,Bills,2016
Corey White,,,,,O,Q,,,,,,,,,,,,,,Bills,2016
James Wilder,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bills,2016
Aaron Williams,,,,Q,,Q,,IR,IR,IR,IR,IR,IR,IR,IR,IR,26.0,SS,6100000.0,Bills,2016
Eric Wood,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,30.0,C,6725000.0,Bills,2016
C.J. Anderson,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,25.0,RB,6000000.0,Broncos,2016
Kapri Bibbs,,,,,,,,,,,,,IR,IR,IR,IR,,,,Broncos,2016
Sam Brenner,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2016
Marlon Brown,,,,,,,,,,,,,IR,IR,IR,IR,,,,Broncos,2016
Todd Davis,,,,,,,,,,,,,,Q,,,24.0,ROLB,600000.0,Broncos,2016
A.J. Derby,,,,,,,,,,,,,,,O,O,,,,Broncos,2016
Bennie Fowler,O,O,Q,,,,,,,,,O,Q,,,,,,,Broncos,2016
Garrett Graham,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2016
Virgil Green,,,O,O,Q,,,,,,,,,,O,,28.0,TE,2900000.0,Broncos,2016
Andy Janovich,,,,,,,,,,,,O,IR,IR,IR,IR,23.0,rb,491077.0,Broncos,2016
Casey Kreiter,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Broncos,2016
Brandon Marshall,,,,,,,,Q,,,,,O,O,O,Q,27.0,RILB,680000.0,Broncos,2016
Trevor Siemian,,,,,Q,Q,,,,,,O,Q,,,,25.0,QB,538195.0,Broncos,2016
Donald Stephenson,,,O,O,Q,,,,,,,,,,,,28.0,RT,4000000.0,Broncos,2016
Demaryius Thomas,,Q,,,,,,,,,,,,,,,,,,Broncos,2016
Vance Walker,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2016
T.J. Ward,,,,,,,,,,,,,,,O,O,30.0,SS,5750000.0,Broncos,2016
DeMarcus Ware,,,O,O,O,O,,Q,,,,,,,,IR,34.0,ROLB,8010418.0,Broncos,2016
Kayvon Webster,,,,,,,,,,,,,,,,IR,,,,Broncos,2016
Derek Wolfe,,Q,,,,,,,,,,,,,,O,26.0,LDE,6800000.0,Broncos,2016
Dominique Alexander,,,,,,,,,,,,,,Q,Q,,,,,Browns,2016
Joel Bitonio,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,25.0,lg,1489554.0,Browns,2016
Marcus Burley,O,,,,,,O,Q,,,,,,,,,,,,Browns,2016
Trey Caldwell,,,,,,,,,,,,,,,,O,,,,Browns,2016
Ibraheim Campbell,,,O,Q,Q,,,,,,,,,,,,24.0,SS,653002.0,Browns,2016
Corey Coleman,,,O,O,O,O,O,O,,,,,,,,,22.0,WR,2119090.0,Browns,2016
Jamie Collins,,,,,,Q,Q,,,,,,,,,,27.0,ROLB,917864.0,Browns,2016
Seth Devalve,,,,O,O,O,O,,,,,,,,,,,,,Browns,2016
Cameron Erving,,,O,O,O,,,,Q,,,,,,,,24.0,C,2142969.0,Browns,2016
John Greco,,,,,,,,,,,,,IR,IR,IR,IR,31.0,RG,2925000.0,Browns,2016
Robert Griffin III,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,26.0,qb,5046875.0,Browns,2016
Joe Haden,,,Q,Q,,Q,D,Q,,,,,,,,Q,27.0,LCB,13400000.0,Browns,2016
Rannell Hall,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Cam Johnson,,,,,,,,,,,,,,,,Q,26.0,LOLB,432348.0,Browns,2016
Duke Johnson,,,,,,,,,,,,,,,,Q,23.0,rb,732523.0,Browns,2016
Cody Kessler,,,,,,,,O,,,,O,,,,,23.0,QB,616197.0,Browns,2016
Derrick Kindred,,,,,,,,,,,,,IR,IR,IR,IR,23.0,ss,574839.0,Browns,2016
Nile Lawrence-Stample,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Patrick Murray,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Carl Nassib,,,O,O,Q,,,,,,,,,,,,,,,Browns,2016
Rajion Neal,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Nate Orchard,,,,O,O,O,O,O,O,O,O,O,O,O,O,O,,,,Browns,2016
Dennis Parks,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Jordan Poyer,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,25.0,fs,675000.0,Browns,2016
Austin Reiter,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Jamar Taylor,,,,,,,,Q,Q,O,,,,,,,26.0,RCB,899475.0,Browns,2016
Randall Telfer,,,,,O,O,Q,,,,,,,,Q,,24.0,TE,479384.0,Browns,2016
Tramon Williams,,,,D,Q,Q,,,,,Q,Q,,,,,33.0,lcb,6200000.0,Browns,2016
Glenn Winston,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Dylan Wynn,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2016
Jude Adjei-Barimah,,,,,,Q,,,,,,,,,,IR,,,,Buccaneers,2016
Robert Ayers,,Q,O,O,Q,O,Q,,,,,,,,,,31.0,LDE,5000000.0,Buccaneers,2016
Devante Bond,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2016
Cameron Brate,,,,,,,,,,,,,,,,IR,25.0,TE,600000.0,Buccaneers,2016
Gosder Cherilus,,,,,,,,,,,,,,,O,Q,,,,Buccaneers,2016
Chris Conte,,,,,,,,,,,,O,O,Q,,,27.0,SS,1500000.0,Buccaneers,2016
Lavonte David,,Q,Q,,,,,,,,,,,Q,,,26.0,RLB,10000000.0,Buccaneers,2016
Evan Dietrich-Smith,,,,,Q,,,,,O,O,O,Q,,,,,,,Buccaneers,2016
Demar Dotson,,,,,,,,,,,,,O,O,O,,31.0,RT,1750000.0,Buccaneers,2016
Donteea Dye,,,,,,,,,,,,,,,IR,IR,,,,Buccaneers,2016
William Gholston,,,,,,,,Q,,,,,,,O,O,25.0,RDE,1671000.0,Buccaneers,2016
Ben Gottschalk,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2016
Joe Hawley,,,,Q,,Q,Q,,D,Q,,,,,,,28.0,C,2500000.0,Buccaneers,2016
Adam Humphries,,,,,,,,,,,,,O,,,,23.0,wr,525000.0,Buccaneers,2016
Vincent Jackson,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,33.0,wr,9777777.0,Buccaneers,2016
Mike James,IR,IR,IR,IR,IR,IR,IR,,,,,IR,IR,IR,IR,IR,,,,Buccaneers,2016
George Johnson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2016
Howard Jones,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2016
Doug Martin,,,O,O,D,O,O,O,Q,,,,,,,,27.0,RB,4000000.0,Buccaneers,2016
Gerald McCoy,,,,,D,Q,Q,,,,,Q,Q,Q,Q,,,,,Buccaneers,2016
Clinton McDonald,,,,,D,O,O,O,Q,,,,,,,,29.0,RDT,2750000.0,Buccaneers,2016
Louis Murphy,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2016
Kevin Pamphile,,,,,,,,,O,O,,,,,,,26.0,LG,600000.0,Buccaneers,2016
Jacquizz Rodgers,,,,,,,,O,O,O,Q,Q,,,,,26.0,rb,715294.0,Buccaneers,2016
Cecil Shorts,,,,,,Q,,,,,,,IR,IR,IR,IR,29.0,wr,800000.0,Buccaneers,2016
Charles Sims,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,IR,,,,Buccaneers,2016
Antone Smith,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2016
Donovan Smith,,,Q,,,,,,,,,,,,,,23.0,LT,710857.0,Buccaneers,2016
Jacquies Smith,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2016
Luke Stocker,Q,,O,O,D,Q,,,,Q,Q,,O,Q,,,28.0,TE,1600000.0,Buccaneers,2016
J.R. Sweezy,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2016
Elie Bouka,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
Tyvon Branch,,,,Q,,IR,IR,IR,IR,IR,IR,,,IR,IR,IR,30.0,db,125000.0,Cardinals,2016
Jaron Brown,,,,,,,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
John Brown,,,,,,,D,Q,,,,Q,Q,Q,Q,Q,26.0,WR,612000.0,Cardinals,2016
Deone Bucannon,,,,,,,,,,Q,,,,IR,IR,IR,24.0,LILB,1120837.0,Cardinals,2016
Drew Butler,,,,O,,,,,,,,,,,,,,,,Cardinals,2016
Durell Eskridge,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
Alani Fua,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
D.J. Humphries,,,,,,,,,,,,,,O,O,O,23.0,RT,840096.0,Cardinals,2016
Mike Iupati,,,,,,D,,,,,,,,,,,29.0,LG,4500000.0,Cardinals,2016
Tony Jefferson,,,,,,,,,,,,,,,,IR,24.0,SS,1671000.0,Cardinals,2016
Mike Jenkins,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
Ulrick John,,,,,,,,,,,,,,IR,IR,IR,,,,Cardinals,2016
Chris Johnson,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
Lamar Louis,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
Gabe Martin,,,,,,,D,,,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
Kareem Martin,O,O,D,Q,,,,,,,,,,,,,,,,Cardinals,2016
Tyrann Mathieu,,,,,,,,,O,Q,Q,D,O,,IR,IR,24.0,FS,1000000.0,Cardinals,2016
Evan Mathis,,Q,O,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
Josh Mauro,,,,,Q,,,,,,,,,,,,25.0,RDE,600000.0,Cardinals,2016
Ifeanyi Momah,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
Troy Niklas,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
Tristan Okpalaugo,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2016
Carson Palmer,,,,,O,,Q,,,,,,,,,,37.0,QB,7150000.0,Cardinals,2016
Corey Peters,,,,,,,,,,D,Q,,,,,,28.0,NT,1750000.0,Cardinals,2016
Frostee Rucker,,O,D,O,Q,,,,,,,,,,,,,,,Cardinals,2016
Ed Stinson,,,,,O,O,O,O,,,Q,,,,,,,,,Cardinals,2016
Jared Veldheer,,,,,,,,Q,IR,IR,IR,IR,IR,IR,IR,IR,29.0,LT,1250000.0,Cardinals,2016
Jahleel Addae,,,O,O,O,O,O,D,D,D,,,,,,,26.0,SS,2553000.0,Chargers,2016
Jeremiah Attaochu,,,,,,,O,O,D,,,O,IR,IR,IR,IR,,,,Chargers,2016
Rasheed Bailey,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Travis Benjamin,,,,,,,Q,Q,Q,D,Q,,,,,,27.0,WR,4000000.0,Chargers,2016
Joey Bosa,,O,O,O,,,,,,,,,,,,,21.0,LDE,4704306.0,Chargers,2016
Jatavis Brown,,,,Q,,,,,O,O,O,O,Q,,,,22.0,LILB,496096.0,Chargers,2016
Zamir Carlis,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Terrell Chestnut,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Donavon Clark,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Asante Cleveland,,,,,,,,,,,O,Q,,,,,,,,Chargers,2016
Jeff Cumberland,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Matt Daniels,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
King Dunlap,,,,D,Q,,,,,,,,,,Q,D,31.0,LT,5143750.0,Chargers,2016
Nick Dzubnar,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Kenneth Farrow,,,,,,,,,,,,,,,,IR,,,,Chargers,2016
Brandon Flowers,,,,O,O,O,O,,,,IR,IR,IR,IR,IR,IR,30.0,LCB,9750000.0,Chargers,2016
Orlando Franklin,,Q,Q,Q,,Q,,,,Q,,,Q,Q,Q,Q,29.0,LG,7200000.0,Chargers,2016
Antonio Gates,,,D,D,Q,,,,,,,,,,,,36.0,TE,5500000.0,Chargers,2016
Melvin Gordon,,,,,,,,,,,,,,O,O,O,,,,Chargers,2016
Hunter Henry,,,,,,,,Q,O,Q,,,,,,,22.0,TE,1160055.0,Chargers,2016
Javontee Herndon,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Steve Johnson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Tyler Johnstone,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Sean Lissemore,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Craig Mager,,,,,Q,Q,,O,O,Q,,,,IR,IR,O,24.0,LCB,708144.0,Chargers,2016
Tyler Marcordes,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Dexter McCluster,,,,,,Q,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Brandon Mebane,,,,,,,,,,,IR,IR,IR,IR,IR,IR,31.0,NT,3500000.0,Chargers,2016
Branden Oliver,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Denzel Perryman,,,,,Q,Q,,Q,D,O,,,,,,,24.0,RILB,1085562.0,Chargers,2016
Shaq Petteway,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Caraun Reid,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Manti Te'o,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Jason Verrett,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Chris Watt,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Danny Woodhead,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Carlos Wray,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2016
Mike Adams,,,,,,,,,,,,,IR,IR,IR,IR,,,,Bears,2016
Lamin Barrow,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2016
Nick Becton,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2016
Brandon Boykin,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2016
Deon Bush,Q,,,,,,,,,,,,,,,Q,23.0,ss,581554.0,Bears,2016
Bryce Callahan,Q,,Q,,,Q,Q,Q,Q,Q,,,,Q,Q,Q,25.0,DB,525000.0,Bears,2016
Ka'Deem Carey,,,D,D,Q,Q,Q,,,,,,,,Q,,,,,Bears,2016
Jay Cutler,,,D,D,D,D,D,,,,IR,,IR,IR,IR,IR,33.0,qb,17000000.0,Bears,2016
Ego Ferguson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2016
Leonard Floyd,,,,,Q,Q,Q,,,,O,Q,,,,D,24.0,LOLB,2869611.0,Bears,2016
Kyle Fuller,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2016
Eddie Goldman,,,D,D,D,D,D,D,Q,Q,,,,IR,IR,IR,22.0,nt,1292344.0,Bears,2016
Hroniss Grasu,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2016
Deiondre' Hall,,,,,D,O,O,O,O,D,Q,Q,,,,,,,,Bears,2016
Lamarr Houston,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2016
Brian Hoyer,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,31.0,qb,2000000.0,Bears,2016
Eric Kush,,,,,,,,,,,,,,,O,,,,,Bears,2016
Jeremy Langford,,,,D,D,D,D,Q,,,,,,,,,,,,Bears,2016
Kyle Long,Q,,,,,Q,,IR,,IR,IR,IR,IR,IR,IR,IR,28.0,RG,4250000.0,Bears,2016
Danny Mason,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2016
Bobby Massie,,,Q,,,Q,,,,D,,,,,,Q,27.0,RT,5818750.0,Bears,2016
Pernell McPhee,IR,IR,IR,IR,IR,IR,,Q,Q,Q,,,,,,Q,,,,Bears,2016
Zach Miller,,,,,Q,Q,Q,,,,IR,IR,IR,IR,IR,IR,32.0,TE,2968750.0,Bears,2016
MyCole Pruitt,O,,Q,,,,,Q,,,,,,,,,,,,Bears,2016
Roy Robertson-Harris,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2016
Eddie Royal,,,,,Q,Q,O,D,Q,Q,Q,IR,IR,IR,IR,IR,,,,Bears,2016
Connor Shaw,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2016
Josh Sitton,,,Q,Q,,Q,D,Q,,Q,D,Q,,,,,,,,Bears,2016
Will Sutton,,,Q,,,,,,,IR,IR,IR,IR,IR,IR,IR,25.0,NT,761517.0,Bears,2016
Deonte Thompson,Q,,,,,,,,,,,,,,,,27.0,wr,680000.0,Bears,2016
Danny Trevathan,,,O,D,Q,,,,,,,IR,IR,IR,IR,IR,26.0,RILB,6350000.0,Bears,2016
Mitch Unrein,,,,,,,,,Q,D,Q,,,,,,29.0,RDE,1110000.0,Bears,2016
Kevin White,Q,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2016
Marquess Wilson,IR,IR,IR,IR,IR,IR,IR,IR,IR,Q,,,Q,O,IR,IR,,,,Bears,2016
Willie Young,,,Q,Q,Q,Q,,,,Q,,Q,,,Q,Q,31.0,ROLB,1682787.0,Bears,2016
Allen Bailey,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,27.0,rde,5212500.0,Chiefs,2016
Jamaal Charles,D,D,D,Q,,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2016
Jordan Devey,,,,,,,O,,,,,,,,,,,,,Chiefs,2016
Laurent Duvernay-Tardif,,O,Q,,,,,,,,,,,,,,25.0,RG,633575.0,Chiefs,2016
Parker Ehinger,,O,O,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2016
Dee Ford,,,,,,,,,,,O,Q,,,,,25.0,LOLB,2225100.0,Chiefs,2016
Phillip Gaines,,,Q,Q,,Q,,,,Q,,Q,,O,O,Q,25.0,rcb,755778.0,Chiefs,2016
Justin Houston,IR,IR,IR,IR,IR,IR,IR,IR,O,Q,,Q,,Q,Q,O,27.0,lolb,19100000.0,Chiefs,2016
Jaye Howard,,,,,,,,Q,O,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2016
Derrick Johnson,,,,,,,,,Q,Q,Q,,,O,IR,IR,34.0,LILB,3500000.0,Chiefs,2016
Jeremy Maclin,,,,,,,,Q,O,O,O,Q,,,,,28.0,WR,12400000.0,Chiefs,2016
Justin March-Lillard,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,23.0,rilb,453333.0,Chiefs,2016
Josh Mauga,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2016
Trey Millard,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2016
Dadi Nicolas,,,,,,,,,,,,,,,,,,,,Chiefs,2016
