Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Dymonte Thomas,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
DeMarcus Walker,,,,,,,,,Q,,,,,O,Q,Q,,,,Broncos,2019
Elijah Wilkinson,,,,,,,,,,,,,,,,O,24.0,RT,645000.0,Broncos,2019
Juwann Winfree,,,,,,,,,,,,,,O,IR,IR,,,,Broncos,2019
Billy Winn,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Broncos,2019
Derek Wolfe,,,,Q,,,,,,,,,IR,IR,IR,IR,29.0,DE,8000000.0,Broncos,2019
Odell Beckham Jr.,,,,,,,,,,,,,,,,Q,27.0,WR,16750000.0,Browns,2019
Pharaoh Brown,,,,,,,,O,,,,,,,,Q,25.0,TE,570000.0,Browns,2019
Morgan Burnett,,,Q,Q,Q,,,,,,IR,IR,IR,IR,IR,IR,30.0,FS,1000000.0,Browns,2019
Daniel Ekuale,,,,,,,,O,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2019
Lo Falemaka,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2019
Drew Forbes,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,Browns,2019
Phillip Gaines,IR,,,,,,,,,,,,,,,,,,,Browns,2019
Demetrius Harris,,,,,,,,,,,,,Q,,,,28.0,te,1250000.0,Browns,2019
Willie Harvey,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2019
Dontrell Hilliard,,O,,,,,,,,,,,,,Q,IR,,,,Browns,2019
KhaDarel Hodge,,,,,,,,,,,,Q,,,,,,,,Browns,2019
Robert Jackson,,,,,,,,,,,,,O,IR,IR,IR,,,,Browns,2019
Kyle Kalis,IR,IR,,,,,,,,,,,,,,,,,,Browns,2019
Joe Kerridge,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,,,,Browns,2019
Christian Kirksey,,,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2019
Kendall Lamm,,O,O,O,O,Q,Q,Q,Q,Q,,,,,Q,Q,,,,Browns,2019
D.J. Montgomery,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2019
Eric Murray,,,,,,,,O,O,O,O,O,D,O,Q,,,,,Browns,2019
David Njoku,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,Browns,2019
Damarious Randall,,O,O,,,,O,O,Q,,,,,,,,27.0,FS,9069000.0,Browns,2019
Sheldon Richardson,,,,,,,,,,,,,,,Q,Q,29.0,RDT,8000000.0,Browns,2019
Drew Stanton,,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Browns,2019
Adarius Taylor,,O,Q,,,,,,,,,,,,,,,,,Browns,2019
Olivier Vernon,,,,,,,,,O,O,O,Q,Q,O,Q,Q,29.0,RDE,15250000.0,Browns,2019
Denzel Ward,,,Q,Q,Q,Q,,,,,,,,,,,22.0,LCB,1805698.0,Browns,2019
Beau Allen,,,,,,,,,,,,,,O,O,O,,,,Buccaneers,2019
Antony Auclair,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,26.0,te,645000.0,Buccaneers,2019
Zack Bailey,,,,,,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2019
Kendell Beckwith,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2019
Devante Bond,,,O,,,,,,,,,,,,,,,,,Buccaneers,2019
K.J. Brent,IR,IR,IR,IR,IR,IR,,,,,,,,,,,,,,Buccaneers,2019
Alex Cappa,,,,,,O,O,,,,,,O,Q,,,24.0,RG,615000.0,Buccaneers,2019
Jack Cichy,,,,,O,O,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2019
Carlton Davis,,,,,,,,,O,Q,,,,,Q,,23.0,LCB,679687.0,Buccaneers,2019
Jamel Dean,,,O,O,,,,,,,,,Q,,,,23.0,db,495000.0,Buccaneers,2019
D'cota Dixon,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2019
Demar Dotson,,,,Q,Q,O,Q,,,,,,,,,,34.0,RT,3975000.0,Buccaneers,2019
Justin Evans,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2019
Mike Evans,Q,,,,,,,,,,,,,O,IR,IR,,,,Buccaneers,2019
Blaine Gabbert,O,O,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2019
Chris Godwin,,,,Q,,,,,,,,,,,O,O,,,,Buccaneers,2019
O.J. Howard,,,,,,,O,O,,,,,,,,,25.0,TE,1473602.0,Buccaneers,2019
Tanner Hudson,,,,,,,,,,,,,,,O,,,,,Buccaneers,2019
Jeremiah Ledbetter,IR,IR,,,,,,,,,,,,,,,,,,Buccaneers,2019
Mike Liedtke,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2019
T.J. Logan,,,,,,Q,,,,,,,O,IR,IR,IR,,,,Buccaneers,2019
Scott Miller,,,,,,,,,,,,O,O,,IR,IR,,,,Buccaneers,2019
Bryant Mitchell,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2019
Carl Nassib,,,,,,,,,O,O,Q,Q,,,,,26.0,DE,2025000.0,Buccaneers,2019
Anthony Nelson,,,,,,,,,O,O,O,O,O,O,,,,,,Buccaneers,2019
Breshad Perriman,,,,,O,O,,,,,,,,,,,,,,Buccaneers,2019
Jason Pierre-Paul,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,30.0,LOLB,13650000.0,Buccaneers,2019
Cortrelle Simpson,IR,,,,,,,,,,,,,,,,,,,Buccaneers,2019
Donovan Smith,,,,,,,,,,,,,,D,Q,Q,26.0,LT,7000000.0,Buccaneers,2019
M.J. Stewart,,,,,,,,,,O,O,O,Q,,,,,,,Buccaneers,2019
Orion Stewart,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Buccaneers,2019
Devin White,Q,,O,O,,,,,,,,,,Q,,,21.0,LILB,495000.0,Buccaneers,2019
Jordan Whitehead,,,,,,,,,,,,,,,IR,IR,22.0,FS,570000.0,Buccaneers,2019
Robert Alford,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2019
Zach Allen,,,,,O,Q,O,O,O,O,IR,IR,IR,IR,IR,IR,,,,Cardinals,2019
Tramaine Brock,,,,,Q,,,,,O,Q,,,,,,31.0,rcb,1000000.0,Cardinals,2019
Jonathan Bullard,,Q,Q,,,,,,,,O,Q,IR,IR,IR,IR,26.0,LDE,,Cardinals,2019
Hakeem Butler,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2019
Damiere Byrd,,,,O,Q,Q,,,,,,,,,,,,,,Cardinals,2019
Darrell Daniels,,,,,,,,,,,,,,,,IR,,,,Cardinals,2019
Chase Edmonds,,,,,,,,,O,O,O,,,,,,,,,Cardinals,2019
D.J. Foster,,,,,,,O,O,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2019
Lamont Gaillard,O,O,O,Q,,,,,,,,,,,,,,,,Cardinals,2019
Max Garcia,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,,,Q,,,,,,,Cardinals,2019
Dennis Gardeck,,,,,O,O,Q,Q,,,,,,,,,,,,Cardinals,2019
Marcus Gilbert,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2019
Rodney Gunter,,,,,,,,,,,,,,IR,IR,IR,27.0,DE,1000000.0,Cardinals,2019
David Johnson,,,,,,Q,Q,Q,Q,,,,,,,,28.0,RB,5700000.0,Cardinals,2019
Christian Kirk,,,,,O,Q,Q,Q,,,,,,,Q,,23.0,WR,747948.0,Cardinals,2019
Clinton McDonald,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2019
Jordan Mills,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2019
Rees Odhiambo,IR,,,,,,,,,,,,,,,,,,,Cardinals,2019
Kevin Peterson,,,,,,,,,,,,,Q,Q,IR,IR,,,,Cardinals,2019
Brooks Reed,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2019
Josh Shaw,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,Cardinals,2019
Terrell Suggs,,,,,Q,Q,,,,Q,Q,,,,,,37.0,ROLB,3000000.0,Cardinals,2019
William Sweet,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2019
Pita Taumoepenu,IR,IR,,,,,,,,,,,,,,,,,,Cardinals,2019
Deionte Thompson,,,,,,,,,,Q,,,,,,,,,,Cardinals,2019
Brett Toth,,,,,,,O,IR,IR,IR,IR,IR,IR,IR,,,,,,Cardinals,2019
Zeke Turner,Q,,Q,,Q,O,Q,Q,,,,,,,,,,,,Cardinals,2019
Tanner Vallejo,,,,,,,,,,,,,,,IR,IR,,,,Cardinals,2019
Charles Washington,,,,O,O,O,Q,,,,,,,,,,,,,Cardinals,2019
Brandon Williams,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2019
Nasir Adderley,,,,,D,D,O,O,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2019
Michael Badgley,D,Q,Q,O,D,D,Q,Q,,,,,,,,,,,,Chargers,2019
Travis Benjamin,,,,D,Q,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2019
Cortez Broughton,,,,,,,,O,O,O,IR,IR,IR,IR,IR,IR,,,,Chargers,2019
Jatavis Brown,D,Q,,,,,,,,,,,,,,,,,,Chargers,2019
Dylan Cantrell,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2019
Sean Culkin,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2019
Geremy Davis,D,Q,,,,,,,Q,D,D,IR,IR,IR,IR,IR,,,,Chargers,2019
Michael Davis,,D,D,,,,,,,,,,,,,,24.0,LCB,645000.0,Chargers,2019
Thomas Davis,,,,,Q,,,,,,,,,,,,36.0,LLB,1250000.0,Chargers,2019
Nick Dzubnar,,,,,,,,,,,,,Q,,,,,,,Chargers,2019
Virgil Green,,,,O,Q,,,,,,,,,,,,,,,Chargers,2019
Hunter Henry,,O,O,O,O,Q,,,,,,,,,,,25.0,TE,1170042.0,Chargers,2019
Melvin Ingram,,,,,Q,Q,D,Q,,,,,,,,,,,,Chargers,2019
Dontrelle Inman,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,Chargers,2019
Justin Jackson,,,,O,D,D,O,Q,,D,D,,,,Q,,,,,Chargers,2019
Derwin James,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,23.0,fs,1043134.0,Chargers,2019
Tre'von Johnson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,Chargers,2019
Justin Jones,,,,,,,O,O,D,O,,,,,,,23.0,LDT,621481.0,Chargers,2019
Desmond King,,,,,,,,,,,,,,O,,,25.0,DB,645000.0,Chargers,2019
Forrest Lamp,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2019
Koda Martin,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2019
Vince Mayle,IR,IR,,,,,,,,,,,,,,,,,,Chargers,2019
Brandon Mebane,,,,,,,O,O,D,Q,,,,,,,34.0,NT,1050000.0,Chargers,2019
Russell Okung,IR,IR,IR,IR,IR,IR,IR,IR,,,Q,Q,,,D,O,31.0,lt,13000000.0,Chargers,2019
Andre Patton,,,,,,D,,,,,,,,,,,25.0,WR,495000.0,Chargers,2019
Denzel Perryman,Q,Q,,,,,,,,Q,,,O,,,,27.0,MLB,850000.0,Chargers,2019
Adrian Phillips,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,27.0,db,1500000.0,Chargers,2019
Mike Pouncey,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,30.0,c,6000000.0,Chargers,2019
Damion Square,,,,,,,,,Q,,,,,,,,,,,Chargers,2019
Roderic Teamer,D,Q,,,,,,,D,D,Q,,O,,,,22.0,FS,495000.0,Chargers,2019
Sam Tevi,,,,,,,,,,Q,O,Q,,,,,25.0,RT,645000.0,Chargers,2019
Drue Tranquill,Q,,,Q,,,,,,,Q,,,,,,,,,Chargers,2019
Andrew Vollert,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chargers,2019
Derek Watt,,,,,,,,Q,,,,,,,,,,,,Chargers,2019
Mike Williams,,Q,,O,Q,,,,,,,,,,,,25.0,WR,2260448.0,Chargers,2019
Trevor Williams,O,IR,IR,IR,IR,IR,,,,,,,,,,,,,,Chargers,2019
Prince Amukamara,,,,,,,,,,,,,D,,Q,Q,30.0,CB,8500000.0,Bears,2019
Blake Blackmar,IR,IR,IR,,,,,,,,,,,,,,,,,Bears,2019
Ben Braunecker,,,,,,,,,,,,O,O,O,IR,IR,,,,Bears,2019
Trey Burton,Q,Q,Q,Q,,,,,,O,IR,IR,IR,IR,IR,IR,28.0,te,6700000.0,Bears,2019
T.J. Clemmings,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2019
Rashaad Coward,Q,,,,,,,,,,,,,,,D,25.0,RG,645000.0,Bears,2019
Taylor Gabriel,,,,O,O,,,,,,,O,O,O,O,O,28.0,wr,5500000.0,Bears,2019
Eddie Goldman,,Q,,,,,,,Q,,,,,,,O,25.0,NT,2250000.0,Bears,2019
Akiem Hicks,,,,Q,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,Q,O,30.0,lde,8000000.0,Bears,2019
Isaiah Irving,,,,,,,,O,O,O,Q,,,,,,,,,Bears,2019
Joel Iyiegbuniwe,,,,,D,,,,,,,,,,,,,,,Bears,2019
Ted Larsen,,,,,O,Q,,,,,,,,,,,,,,Bears,2019
Kyle Long,,,Q,Q,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2019
Bobby Massie,,,,,,,,,,,,O,O,O,O,D,30.0,RT,2400000.0,Bears,2019
Sherrick McManis,,,,,,,,,,,,O,IR,IR,IR,IR,,,,Bears,2019
David Montgomery,,,,,,,,,,Q,,,,,,,22.0,RB,495000.0,Bears,2019
Bilal Nichols,Q,Q,O,O,O,Q,Q,,,,,,,,,,23.0,RDE,570000.0,Bears,2019
Dax Raymond,IR,IR,,,,,,,,,,,,,,,,,,Bears,2019
Roy Robertson-Harris,,,,,,,,,,,,,,Q,,,26.0,LDE,645000.0,Bears,2019
Adam Shaheen,,,,,,,,,,O,O,O,IR,IR,IR,IR,,,,Bears,2019
Joshua Simmons,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Bears,2019
Roquan Smith,,,,,,,,,,,,,,IR,IR,IR,22.0,RILB,1319871.0,Bears,2019
Danny Trevathan,,,,,,,,,,O,O,O,O,O,IR,IR,29.0,LILB,5800000.0,Bears,2019
Mitchell Trubisky,,,,,O,Q,,,,,,,,,,,25.0,QB,645000.0,Bears,2019
Blake Bell,,,,,,,,,,,O,,,,,,28.0,te,805000.0,Chiefs,2019
Morris Claiborne,,,,,,,,,,,,,O,O,O,O,,,,Chiefs,2019
Frank Clark,,,,,,,,O,Q,Q,,,Q,Q,,,,,,Chiefs,2019
Felton Davis,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2019
Gehrig Dieter,IR,,,,,,,,,,,,,,,,,,,Chiefs,2019
Laurent Duvernay-Tardif,,,,,,,,,O,Q,,,,,,,28.0,RG,6203000.0,Chiefs,2019
Rashad Fenton,,,,,,,,,,,,,O,O,,,,,,Chiefs,2019
Eric Fisher,,Q,O,O,O,O,O,O,O,O,,,,,,,28.0,LT,10350000.0,Chiefs,2019
Kendall Fuller,,,,,,,O,O,Q,Q,Q,,,,,,,,,Chiefs,2019
Davon Grayson,IR,IR,IR,IR,IR,,,,,,,,,,,,,,,Chiefs,2019
Darius Harris,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2019
Chad Henne,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,,Chiefs,2019
Tyreek Hill,,O,O,O,O,Q,,,,,,,,,,,,,,Chiefs,2019
Chris Jones,,,,,,O,O,O,Q,,,,,,,,,,,Chiefs,2019
Marcus Kemp,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2019
Darron Lee,,,,,,,,Q,,,,,,,,,,,,Chiefs,2019
John Lovett,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2019
Patrick Mahomes,,,,,,,,O,Q,,,,,,,,,,,Chiefs,2019
Dorian O'Daniel,,,,,O,O,,,,,,,,,,,,,,Chiefs,2019
Emmanuel Ogbah,,,,,,,,,,,O,IR,IR,IR,IR,IR,,,,Chiefs,2019
Alex Okafor,,,,,Q,,,,O,O,O,,,,IR,IR,28.0,LDE,805000.0,Chiefs,2019
Martinas Rankin,,,,,,,,,,,IR,IR,IR,IR,IR,IR,25.0,lg,,Chiefs,2019
Keith Reaser,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2019
Greg Senat,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2019
Breeland Speaks,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,Chiefs,2019
Tim Ward,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2019
Spencer Ware,,,,,,,,,,,,,,,,IR,,,,Chiefs,2019
Sammy Watkins,,,,,Q,D,O,,,,,,,,,,26.0,WR,11950000.0,Chiefs,2019
David Wells,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Chiefs,2019
Damien Williams,,,O,O,Q,,,,,,Q,O,O,Q,,,27.0,rb,1050000.0,Chiefs,2019
Darrel Williams,,,,,,,,,,,,,IR,IR,IR,IR,,,,Chiefs,2019
Xavier Williams,Q,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,Q,,,,Chiefs,2019
Andrew Wylie,,,,,,D,O,O,,,,,,,O,Q,25.0,LG,570000.0,Chiefs,2019
Dorance Armstrong Jr.,,,,,,,Q,,,,,,,,,,,,,Cowboys,2019
